Year,UID,State name,District Name,Aspirational Final,Category name,Class,Gender,Amount of Scholarship,Population (millions)
2023,202905,Andhra Pradesh,Y.S.R.,Aspirational,OBC,10,Boys,10000,
2023,223543,Kerala,MALAPPURAM,Non-Aspirational,OBC,7,Girls,10000,
2023,241113,Maharashtra,AMRAVATI,Non-Aspirational,OBC,8,Boys,10000,125.0
2023,238219,Chhattisgarh,Surajpur,Non-Aspirational,ST,8,Girls,10000,
2023,237854,Chhattisgarh,DHAMTARI,Non-Aspirational,ST,7,Girls,10000,
2023,234666,Bihar,MADHEPURA,Non-Aspirational,OBC,7,Boys,10000,104.0
2023,219689,Karnataka,GADAG,Non-Aspirational,OBC,8,Boys,10000,
2023,224586,Chhattisgarh,DURG,Non-Aspirational,OBC,8,Girls,10000,
2023,214700,Karnataka,BAGALKOTE,Non-Aspirational,OBC,9,Girls,10000,
2023,222520,Karnataka,GADAG,Non-Aspirational,SC,7,Girls,10000,
2023,198486,Madhya Pradesh,SINGRAULI,Aspirational,Gen,7,Boys,10000,
2023,222603,Madhya Pradesh,NEEMUCH,Non-Aspirational,SC,7,Girls,10000,
2023,200345,Bihar,AURANGABAD(1),Aspirational,OBC,7,Boys,10000,104.0
2023,198819,Andhra Pradesh,Visakhapatnam,Aspirational,Gen,8,Boys,10000,
2023,224001,Andhra Pradesh,ANANTAPUR,Non-Aspirational,OBC,8,Girls,10000,
2023,215608,Odisha,Jagarsinghpur,Non-Aspirational,OBC,9,Girls,10000,
2023,233750,Uttarakhand,champawat,Non-Aspirational,Gen,7,Boys,10000,
2023,230094,Rajasthan,Bhilwara,Non-Aspirational,Gen,10,Girls,10000,80.0
2023,238186,Chhattisgarh,KABIRDHAM,Non-Aspirational,ST,8,Girls,10000,
2023,204679,Tamil Nadu,Coimbatore,Non-Aspirational,SC,8,Girls,10000,
2023,211509,Jharkhand,PALAMU,Aspirational,OBC,8,Girls,10000,
2023,218437,Chhattisgarh,JANJGIR-CHAMPA,Non-Aspirational,SC,6,Girls,10000,
2023,199734,Rajasthan,GANGANAGAR,Non-Aspirational,OBC,9,Boys,10000,80.0
2023,201719,Rajasthan,Kota,Non-Aspirational,OBC,9,Girls,10000,80.0
2023,200894,Rajasthan,Jhunjhunu,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,230104,Rajasthan,Churu,Non-Aspirational,Gen,10,Girls,10000,80.0
2023,205566,Maharashtra,Wardha,Non-Aspirational,OBC,10,Boys,10000,125.0
2023,202720,Jharkhand,LATEHAR,Aspirational,OBC,9,Boys,10000,
2023,228494,Uttar Pradesh,Lucknow,Non-Aspirational,Gen,10,Boys,10000,200.0
2023,225913,Karnataka,CHITRADURGA,Non-Aspirational,OBC,6,Boys,10000,
2023,222846,Andhra Pradesh,GUNTUR,Non-Aspirational,SC,8,Girls,10000,
2023,241071,Madhya Pradesh,SEONI,Non-Aspirational,OBC,8,Boys,10000,
2023,221135,Madhya Pradesh,SHIVPURI,Non-Aspirational,Gen,9,Girls,10000,
2023,227943,Himachal Pradesh,una,Non-Aspirational,Gen,10,Boys,10000,
2023,226983,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,Gen,9,Boys,10000,
2023,218356,Uttar Pradesh,Pilibhit,Non-Aspirational,OBC,10,Girls,10000,200.0
2023,215442,Madhya Pradesh,datia,Non-Aspirational,OBC,9,Girls,10000,
2023,238745,Telangana,Warangal,Non-Aspirational,ST,9,Girls,10000,
2023,235137,Karnataka,CHITRADURGA,Non-Aspirational,OBC,7,Boys,10000,
2023,216517,West Bengal,HOWRAH,Non-Aspirational,Gen,8,Boys,10000,
2023,205779,Rajasthan,Pali,Non-Aspirational,OBC,10,Boys,10000,80.0
2023,202405,Madhya Pradesh,RAJGARH,Aspirational,OBC,8,Boys,10000,
2023,236042,Telangana,Kamareddy,Non-Aspirational,OBC,7,Boys,10000,
2023,216805,Andhra Pradesh,ANANTAPUR,Non-Aspirational,OBC,10,Girls,10000,
2023,213221,Uttarakhand,UTTAR KASHI,Non-Aspirational,Gen,7,Girls,10000,
2023,228282,Odisha,Ganjam,Non-Aspirational,Gen,10,Boys,10000,
2023,204293,Rajasthan,Chittorgarh,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,222350,Odisha,Bargarh,Non-Aspirational,ST,9,Boys,10000,
2023,209780,Odisha,Kandhamal,Aspirational,ST,8,Boys,10000,
2023,209160,Telangana,Warangal,Non-Aspirational,OBC,8,Girls,10000,
2023,216417,Uttarakhand,BAGESHWAR,Non-Aspirational,Gen,8,Boys,10000,
2023,216767,Andhra Pradesh,SRIKAKULAM,Non-Aspirational,OBC,9,Girls,10000,
2023,216654,Andhra Pradesh,KRISHNA,Non-Aspirational,OBC,9,Girls,10000,
2023,233837,Andhra Pradesh,SRIKAKULAM,Non-Aspirational,Gen,8,Boys,10000,
2023,227814,Chhattisgarh,RAIGARH,Non-Aspirational,Gen,10,Boys,10000,
2023,218504,Karnataka,DHARWAD,Non-Aspirational,SC,6,Girls,10000,
2023,220389,Tamil Nadu,Chennai,Non-Aspirational,Gen,8,Girls,10000,
2023,241167,Maharashtra,SATARA,Non-Aspirational,OBC,8,Boys,10000,125.0
2023,236728,Andhra Pradesh,SPSR NELLORE,Non-Aspirational,SC,9,Girls,10000,
2023,212938,Madhya Pradesh,BHOPAL,Non-Aspirational,Gen,7,Girls,10000,
2023,231815,Jharkhand,BOKARO,Aspirational,SC,8,Girls,10000,
2023,213873,Karnataka,BAGALKOTE,Non-Aspirational,OBC,7,Girls,10000,
2023,233705,Uttarakhand,DEHRADUN,Non-Aspirational,Gen,7,Boys,10000,
2023,210700,Chhattisgarh,BASTAR,Aspirational,OBC,6,Girls,10000,
2023,231591,Madhya Pradesh,RAJGARH,Aspirational,OBC,10,Girls,10000,
2023,212756,Gujarat,PATAN,Non-Aspirational,Gen,7,Girls,10000,70.0
2023,224394,Bihar,Siwan,Non-Aspirational,OBC,8,Girls,10000,104.0
2023,236806,Gujarat,valsad,Non-Aspirational,SC,9,Girls,10000,70.0
2023,223207,Karnataka,KALABURAGI,Non-Aspirational,OBC,7,Girls,10000,
2023,211228,Bihar,BEGUSARAI,Aspirational,OBC,8,Girls,10000,104.0
2023,239352,Karnataka,BIDAR,Non-Aspirational,OBC,9,Boys,10000,
2023,238437,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,8,Girls,10000,80.0
2023,204547,Tamil Nadu,Salem,Non-Aspirational,SC,6,Girls,10000,
2023,207843,Telangana,Medchal-Malkajgiri,Non-Aspirational,SC,9,Boys,10000,
2023,198640,Rajasthan,Alwar,Non-Aspirational,Gen,7,Boys,10000,80.0
2023,220226,Maharashtra,PUNE,Non-Aspirational,Gen,8,Girls,10000,125.0
2023,211442,Jharkhand,BOKARO,Aspirational,OBC,8,Girls,10000,
2023,233567,Odisha,KHORDHA,Non-Aspirational,Gen,7,Boys,10000,
2023,218299,Telangana,Yadadri Bhuvanagiri,Non-Aspirational,OBC,10,Girls,10000,
2023,215411,Madhya Pradesh,NEEMUCH,Non-Aspirational,OBC,9,Girls,10000,
2023,204153,Sikkim,Gangtok,Non-Aspirational,Gen,10,Girls,10000,
2023,217123,Chhattisgarh,DURG,Non-Aspirational,OBC,10,Girls,10000,
2023,210016,Karnataka,YADGIR,Aspirational,ST,10,Boys,10000,
2023,239952,Madhya Pradesh,indore,Non-Aspirational,OBC,9,Boys,10000,
2023,235595,Karnataka,UTTARA KANNADA,Non-Aspirational,OBC,7,Boys,10000,
2023,216864,Andhra Pradesh,KURNOOL,Non-Aspirational,OBC,10,Girls,10000,
2023,228161,Madhya Pradesh,gwalior,Non-Aspirational,Gen,10,Boys,10000,
2023,205835,Telangana,Hyderabad,Non-Aspirational,OBC,10,Boys,10000,
2023,204357,Rajasthan,Jaipur,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,208407,Chhattisgarh,DHAMTARI,Non-Aspirational,OBC,10,Boys,10000,
2023,228643,Uttarakhand,pauri garhwal,Non-Aspirational,Gen,10,Boys,10000,
2023,214589,Chhattisgarh,RAIGARH,Non-Aspirational,OBC,9,Girls,10000,
2023,199566,Tamil Nadu,Tenkasi,Non-Aspirational,OBC,8,Boys,10000,
2023,208092,Andhra Pradesh,ANANTAPUR,Non-Aspirational,OBC,10,Boys,10000,
2023,235543,Karnataka,UDUPI,Non-Aspirational,OBC,7,Boys,10000,
2023,201520,Odisha,Puri,Non-Aspirational,OBC,9,Girls,10000,
2023,201079,Tamil Nadu,Cuddalore,Non-Aspirational,SC,7,Boys,10000,
2023,223381,Karnataka,TUMAKURU,Non-Aspirational,OBC,7,Girls,10000,
2023,210901,Bihar,Gaya,Aspirational,OBC,7,Girls,10000,104.0
2023,226878,Himachal Pradesh,SOLAN,Non-Aspirational,Gen,9,Boys,10000,
2023,198383,Jharkhand,BOKARO,Aspirational,Gen,6,Boys,10000,
2023,221208,Maharashtra,SATARA,Non-Aspirational,Gen,9,Girls,10000,125.0
2023,199541,Rajasthan,Sikar,Non-Aspirational,OBC,8,Boys,10000,80.0
2023,213400,Rajasthan,Pratapgarh(1),Non-Aspirational,ST,10,Girls,10000,80.0
2023,199278,Tamil Nadu,Coimbatore,Non-Aspirational,OBC,7,Boys,10000,
2023,205298,Karnataka,VIJAYAPURA,Non-Aspirational,OBC,10,Boys,10000,
2023,237570,Rajasthan,Jaipur,Non-Aspirational,SC,10,Girls,10000,80.0
2023,230109,Rajasthan,Jaipur,Non-Aspirational,Gen,10,Girls,10000,80.0
2023,223599,Maharashtra,AKOLA,Non-Aspirational,OBC,7,Girls,10000,125.0
2023,202211,Chhattisgarh,BASTAR,Aspirational,OBC,8,Boys,10000,
2023,231429,Chhattisgarh,KANKER,Aspirational,OBC,10,Girls,10000,
2023,218021,Rajasthan,Jaipur,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,212441,Kerala,KOTTAYAM,Non-Aspirational,Gen,6,Girls,10000,
2023,221523,Uttar Pradesh,Rae Bareli,Non-Aspirational,SC,10,Boys,10000,200.0
2023,208762,Odisha,Sonepur,Non-Aspirational,OBC,8,Girls,10000,
2023,229271,Rajasthan,Pali,Non-Aspirational,Gen,9,Girls,10000,80.0
2023,229439,Uttarakhand,Chamoli,Non-Aspirational,Gen,9,Girls,10000,
2023,240863,Karnataka,TUMAKURU,Non-Aspirational,OBC,8,Boys,10000,
2023,229244,Rajasthan,Dausa,Non-Aspirational,Gen,9,Girls,10000,80.0
2023,211131,Andhra Pradesh,Visakhapatnam,Aspirational,OBC,8,Girls,10000,
2023,220937,Himachal Pradesh,mandi,Non-Aspirational,Gen,9,Girls,10000,
2023,230752,Karnataka,DHARWAD,Non-Aspirational,OBC,6,Girls,10000,
2023,207967,Andhra Pradesh,EAST GODAVARI,Non-Aspirational,SC,10,Boys,10000,
2023,224325,Bihar,SAMASTIPUR,Non-Aspirational,OBC,8,Girls,10000,104.0
2023,235993,Rajasthan,Udaipur,Non-Aspirational,OBC,7,Boys,10000,80.0
2023,204409,Rajasthan,Jhunjhunu,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,238417,Rajasthan,Dausa,Non-Aspirational,ST,8,Girls,10000,80.0
2023,221579,Chhattisgarh,GARIYABAND,Non-Aspirational,ST,6,Boys,10000,
2023,237332,Chhattisgarh,Mungeli,Non-Aspirational,SC,10,Girls,10000,
2023,202393,Karnataka,YADGIR,Aspirational,OBC,8,Boys,10000,
2023,237471,Madhya Pradesh,DEWAS,Non-Aspirational,SC,10,Girls,10000,
2023,217876,Odisha,Jagarsinghpur,Non-Aspirational,OBC,10,Girls,10000,
2023,235736,Maharashtra,BHANDARA,Non-Aspirational,OBC,7,Boys,10000,125.0
2023,200168,Uttarakhand,Udham Singh Nagar,Aspirational,Gen,10,Boys,10000,
2023,217997,Rajasthan,Dausa,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,212407,Karnataka,BELAGAVI,Non-Aspirational,Gen,6,Girls,10000,
2023,217941,Rajasthan,Barmer,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,220093,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,Gen,8,Girls,10000,
2023,213771,Gujarat,MAHESANA,Non-Aspirational,OBC,7,Girls,10000,70.0
2023,203598,Rajasthan,Banswara,Non-Aspirational,ST,8,Boys,10000,80.0
2023,201353,Rajasthan,Chittorgarh,Non-Aspirational,SC,9,Boys,10000,80.0
2023,223030,Karnataka,GADAG,Non-Aspirational,OBC,7,Girls,10000,
2023,230419,Andhra Pradesh,Tirupati,Non-Aspirational,OBC,6,Girls,10000,
2023,217635,Madhya Pradesh,AGAR MALWA,Non-Aspirational,OBC,10,Girls,10000,
2023,226658,Bihar,BHAGALPUR,Non-Aspirational,Gen,9,Boys,10000,104.0
2023,227135,Madhya Pradesh,gwalior,Non-Aspirational,Gen,9,Boys,10000,
2023,204043,Punjab,Ludhiana,Non-Aspirational,Gen,10,Girls,10000,30.0
2023,233457,Madhya Pradesh,SATNA,Non-Aspirational,Gen,7,Boys,10000,
2023,216191,Telangana,Warangal,Non-Aspirational,OBC,9,Girls,10000,
2023,209495,Chhattisgarh,BASTAR,Aspirational,ST,7,Boys,10000,
2023,229276,Rajasthan,Rajsamand,Non-Aspirational,Gen,9,Girls,10000,80.0
2023,209798,Odisha,Nabarangpur,Aspirational,ST,8,Boys,10000,
2023,238626,Madhya Pradesh,Dhar,Non-Aspirational,ST,9,Girls,10000,
2023,203266,Jharkhand,PALAMU,Aspirational,SC,6,Boys,10000,
2023,210773,Karnataka,YADGIR,Aspirational,OBC,6,Girls,10000,
2023,237230,Andhra Pradesh,CHITTOOR,Non-Aspirational,SC,10,Girls,10000,
2023,205254,Karnataka,SHIVAMOGGA,Non-Aspirational,OBC,10,Boys,10000,
2023,221684,Telangana,Komaram Bheem Asifabad,Non-Aspirational,ST,6,Boys,10000,
2023,215182,Karnataka,Mysuru,Non-Aspirational,OBC,9,Girls,10000,
2023,221326,Madhya Pradesh,MANDLA,Non-Aspirational,SC,10,Boys,10000,
2023,212327,Gujarat,MAHESANA,Non-Aspirational,Gen,6,Girls,10000,70.0
2023,215292,Karnataka,UTTARA KANNADA,Non-Aspirational,OBC,9,Girls,10000,
2023,233373,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,Gen,7,Boys,10000,
2023,223495,Karnataka,VIJAYAPURA,Non-Aspirational,OBC,7,Girls,10000,
2023,231760,Andhra Pradesh,VIZIANAGARAM,Aspirational,SC,8,Girls,10000,
2023,212795,Himachal Pradesh,BILASPUR(2),Non-Aspirational,Gen,7,Girls,10000,
2023,199006,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,9,Boys,10000,
2023,212789,Haryana,SIRSA,Non-Aspirational,Gen,7,Girls,10000,
2023,200963,Rajasthan,Rajsamand,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,218251,Telangana,Siddipet,Non-Aspirational,OBC,10,Girls,10000,
2023,198487,Odisha,Dhenkanal,Aspirational,Gen,7,Boys,10000,
2023,231103,Karnataka,UTTARA KANNADA,Non-Aspirational,OBC,6,Girls,10000,
2023,206113,Karnataka,BAGALKOTE,Non-Aspirational,SC,6,Boys,10000,
2023,212968,Maharashtra,CHANDRAPUR,Non-Aspirational,Gen,7,Girls,10000,125.0
2023,237292,Bihar,Vaishali,Non-Aspirational,SC,10,Girls,10000,104.0
2023,207548,Himachal Pradesh,BILASPUR(2),Non-Aspirational,SC,9,Boys,10000,
2023,204401,Rajasthan,Jhunjhunu,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,229658,Chhattisgarh,DURG,Non-Aspirational,Gen,10,Girls,10000,
2023,205802,Rajasthan,Udaipur,Non-Aspirational,OBC,10,Boys,10000,80.0
2023,225275,Karnataka,MANDYA,Non-Aspirational,OBC,8,Girls,10000,
2023,218857,Andhra Pradesh,WEST GODAVARI,Non-Aspirational,OBC,8,Boys,10000,
2023,198515,Rajasthan,Karauli,Aspirational,SC,10,Girls,10000,80.0
2023,235006,Karnataka,BAGALKOTE,Non-Aspirational,OBC,7,Boys,10000,
2023,214147,Karnataka,DHARWAD,Non-Aspirational,OBC,7,Girls,10000,
2023,224104,Andhra Pradesh,NTR,Non-Aspirational,OBC,8,Girls,10000,
2023,218074,Rajasthan,Nagaur,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,206486,Karnataka,HASSAN,Non-Aspirational,SC,7,Boys,10000,
2023,218559,Odisha,Jagarsinghpur,Non-Aspirational,SC,6,Girls,10000,
2023,213758,Gujarat,DEVBHUMI DWARKA,Non-Aspirational,OBC,7,Girls,10000,70.0
2023,209613,Chhattisgarh,BASTAR,Aspirational,ST,8,Boys,10000,
2023,217634,Madhya Pradesh,AGAR MALWA,Non-Aspirational,OBC,10,Girls,10000,
2023,223427,Karnataka,TUMAKURU,Non-Aspirational,OBC,7,Girls,10000,
2023,198889,Jammu & Kashmir,BARAMULLA,Aspirational,Gen,8,Boys,10000,
2023,208684,Odisha,Bhadrak,Non-Aspirational,OBC,8,Girls,10000,
2023,231000,Karnataka,Mysuru,Non-Aspirational,OBC,6,Girls,10000,
2023,228701,Chhattisgarh,BILASPUR(1),Non-Aspirational,SC,7,Girls,10000,
2023,204756,Rajasthan,Jaipur,Non-Aspirational,SC,9,Girls,10000,80.0
2023,211478,Jharkhand,GIRIDIH,Aspirational,OBC,8,Girls,10000,
2023,202583,Bihar,BEGUSARAI,Aspirational,OBC,9,Boys,10000,104.0
2023,199950,Rajasthan,Jhunjhunu,Non-Aspirational,OBC,10,Boys,10000,80.0
2023,236045,Telangana,Karimnagar,Non-Aspirational,OBC,7,Boys,10000,
2023,202093,Bihar,Begusarai,Aspirational,OBC,8,Boys,10000,104.0
2023,233935,Chandigarh,CHANDIGARH,Non-Aspirational,Gen,8,Boys,10000,
2023,233514,Maharashtra,PUNE,Non-Aspirational,Gen,7,Boys,10000,125.0
2023,229625,Bihar,SARAN,Non-Aspirational,Gen,10,Girls,10000,104.0
2023,211087,Odisha,Kalahandi,Aspirational,OBC,7,Girls,10000,
2023,204283,Rajasthan,Chittorgarh,Non-Aspirational,OBC,10,Girls,10000,80.0
2023,222210,Telangana,Warangal,Non-Aspirational,ST,8,Boys,10000,
2023,203876,Rajasthan,Jodhpur,Non-Aspirational,Gen,8,Girls,10000,80.0
2023,217124,Chhattisgarh,DURG,Non-Aspirational,OBC,10,Girls,10000,
2023,222245,Arunachal Pradesh,East Siang,Non-Aspirational,ST,9,Boys,10000,
2023,199767,Rajasthan,Jhunjhunu,Non-Aspirational,OBC,9,Boys,10000,80.0
2023,204568,Punjab,Tarn Taran,Non-Aspirational,SC,8,Girls,10000,30.0
2023,212946,Madhya Pradesh,NEEMUCH,Non-Aspirational,Gen,7,Girls,10000,
2023,203507,Rajasthan,Dausa,Non-Aspirational,SC,10,Boys,10000,80.0
2023,205415,Madhya Pradesh,NEEMUCH,Non-Aspirational,OBC,10,Boys,10000,
2023,206218,Maharashtra,AKOLA,Non-Aspirational,SC,6,Boys,10000,125.0
2023,201443,Rajasthan,Dausa,Non-Aspirational,OBC,6,Girls,10000,80.0
2023,214392,Bihar,PURBI CHAMPARAN,Non-Aspirational,OBC,9,Girls,10000,104.0
2023,217130,Chhattisgarh,DURG,Non-Aspirational,OBC,10,Girls,10000,
2023,225105,Karnataka,DHARWAD,Non-Aspirational,OBC,8,Girls,10000,
2023,217528,Karnataka,KALABURAGI,Non-Aspirational,OBC,10,Girls,10000,
2023,210845,Bihar,AURANGABAD(1),Aspirational,OBC,7,Girls,10000,104.0
2023,229805,Jammu & Kashmir,BUDGAM,Non-Aspirational,Gen,10,Girls,10000,
2023,207503,Chhattisgarh,BILASPUR(1),Non-Aspirational,SC,9,Boys,10000,
2023,238619,Madhya Pradesh,BALAGHAT,Non-Aspirational,ST,9,Girls,10000,
2023,228549,Uttarakhand,CHAMPAWAT,Non-Aspirational,Gen,10,Boys,10000,
2023,240303,Rajasthan,Nagaur,Non-Aspirational,OBC,9,Boys,10000,80.0
2023,228931,Andhra Pradesh,KURNOOL,Non-Aspirational,OBC,9,Boys,10000,
2023,221613,Gujarat,valsad,Non-Aspirational,ST,6,Boys,10000,70.0
2023,221480,Telangana,Medchal-Malkajgiri,Non-Aspirational,SC,10,Boys,10000,
2023,212717,Chhattisgarh,RAIPUR,Non-Aspirational,Gen,7,Girls,10000,
2023,211968,Karnataka,YADGIR,Aspirational,OBC,9,Girls,10000,
2023,239755,Karnataka,UTTARA KANNADA,Non-Aspirational,OBC,9,Boys,10000,
2023,234350,Maharashtra,PUNE,Non-Aspirational,Gen,8,Boys,10000,125.0
2023,226668,Bihar,KAIMUR (BHABUA),Non-Aspirational,Gen,9,Boys,10000,104.0
2023,233104,West Bengal,24 PARAGANAS SOUTH,Non-Aspirational,Gen,6,Boys,10000,
2023,239572,Karnataka,HAVERI,Non-Aspirational,OBC,9,Boys,10000,
2023,228417,Telangana,Rangareddy,Non-Aspirational,Gen,10,Boys,10000,
2023,232163,Chhattisgarh,SUKMA,Aspirational,ST,7,Girls,10000,
2023,199651,Tamil Nadu,Coimbatore,Non-Aspirational,OBC,6,Boys,10000,
2023,237833,Bihar,Vaishali,Non-Aspirational,ST,7,Girls,10000,104.0
2023,205049,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,10,Boys,10000,
2023,221829,Maharashtra,AHMEDNAGAR,Non-Aspirational,ST,7,Boys,10000,125.0
2023,203350,Tamil Nadu,Virudhunagar,Aspirational,SC,7,Boys,10000,
2023,202441,Odisha,Kalahandi,Aspirational,OBC,8,Boys,10000,
2023,222412,Telangana,Khammam,Non-Aspirational,ST,9,Boys,10000,
2023,210764,Karnataka,YADGIR,Aspirational,OBC,6,Girls,10000,
2023,241074,Madhya Pradesh,SHAJAPUR,Non-Aspirational,OBC,8,Boys,10000,
2023,222963,Chhattisgarh,BILASPUR(1),Non-Aspirational,SC,8,Girls,10000,
2023,232181,Jharkhand,BOKARO,Aspirational,ST,7,Girls,10000,
2023,210317,Jharkhand,Gumla,Aspirational,Gen,8,Girls,10000,
2023,231856,Odisha,Kandhamal,Aspirational,SC,8,Girls,10000,
2023,202117,Bihar,Gaya,Aspirational,OBC,8,Boys,10000,104.0
2023,198936,Tamil Nadu,Virudhunagar,Aspirational,Gen,8,Boys,10000,
2023,224670,Chhattisgarh,RAIPUR,Non-Aspirational,OBC,8,Girls,10000,
2023,216409,Uttarakhand,Almora,Non-Aspirational,Gen,8,Boys,10000,
2023,218688,Andhra Pradesh,CHITTOOR,Non-Aspirational,OBC,8,Boys,10000,
2023,239021,Bihar,SARAN,Non-Aspirational,OBC,9,Boys,10000,104.0
2023,211054,Odisha,Balangir,Aspirational,OBC,7,Girls,10000,
2023,209027,Telangana,Khammam,Non-Aspirational,OBC,8,Girls,10000,
2023,216555,Andhra Pradesh,Annamayya,Non-Aspirational,OBC,9,Girls,10000,
2023,223218,Karnataka,KODAGU,Non-Aspirational,OBC,7,Girls,10000,
2023,221334,Madhya Pradesh,RAISEN,Non-Aspirational,SC,10,Boys,10000,
2023,225305,Karnataka,RAMANAGARA,Non-Aspirational,OBC,8,Girls,10000,
2023,227387,Rajasthan,Barmer,Non-Aspirational,Gen,9,Boys,10000,80.0
2023,227611,Uttarakhand,PAURI GARHWAL,Non-Aspirational,Gen,9,Boys,10000,
2023,216153,Telangana,Wanaparthy,Non-Aspirational,OBC,9,Girls,10000,
2023,224881,Jharkhand,dhanbad,Non-Aspirational,OBC,8,Girls,10000,
2023,199839,Tamil Nadu,Namakkal,Non-Aspirational,OBC,9,Boys,10000,
2023,239888,Madhya Pradesh,INDORE,Non-Aspirational,OBC,9,Boys,10000,
2023,219349,Gujarat,GANDHINAGAR,Non-Aspirational,OBC,8,Boys,10000,70.0
2023,236892,Karnataka,GADAG,Non-Aspirational,SC,9,Girls,10000,
2023,204693,Odisha,Puri,Non-Aspirational,SC,9,Girls,10000,
2023,205632,Odisha,Keonjhar,Non-Aspirational,OBC,10,Boys,10000,
2023,205228,Karnataka,MANDYA,Non-Aspirational,OBC,10,Boys,10000,
2023,211864,Chhattisgarh,MAHASAMUND,Aspirational,OBC,9,Girls,10000,
2023,206644,Rajasthan,Jaipur,Non-Aspirational,SC,7,Boys,10000,80.0
2023,208859,Rajasthan,Jhunjhunu,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,240127,Odisha,Ganjam,Non-Aspirational,OBC,9,Boys,10000,
2023,210758,Jharkhand,Sahibganj,Aspirational,OBC,6,Girls,10000,
2023,225753,Gujarat,BHAVNAGAR,Non-Aspirational,OBC,6,Boys,10000,70.0
2023,209636,Chhattisgarh,DANTEWADA,Aspirational,ST,8,Boys,10000,
2023,221428,Rajasthan,Dausa,Non-Aspirational,SC,10,Boys,10000,80.0
2023,216051,Telangana,Peddapalli,Non-Aspirational,OBC,9,Girls,10000,
2023,229722,Gujarat,SURAT,Non-Aspirational,Gen,10,Girls,10000,70.0
2023,214026,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,OBC,7,Girls,10000,
2023,212669,Bihar,Bhojpur,Non-Aspirational,Gen,7,Girls,10000,104.0
2023,220475,Uttar Pradesh,Lucknow,Non-Aspirational,Gen,8,Girls,10000,200.0
2023,201580,Rajasthan,Bhilwara,Non-Aspirational,OBC,9,Girls,10000,80.0
2023,220731,Assam,kamrup,Non-Aspirational,Gen,9,Girls,10000,
2023,238665,Odisha,KHORDHA,Non-Aspirational,ST,9,Girls,10000,
2023,211423,Chhattisgarh,RAJNANDGAON,Aspirational,OBC,8,Girls,10000,
2023,240308,Rajasthan,Pali,Non-Aspirational,OBC,9,Boys,10000,80.0
2023,227263,Maharashtra,THANE,Non-Aspirational,Gen,9,Boys,10000,125.0
2023,226919,Jammu & Kashmir,Jammu,Non-Aspirational,Gen,9,Boys,10000,
2023,233551,Odisha,Cuttack,Non-Aspirational,Gen,7,Boys,10000,
2023,199347,Rajasthan,Banswara,Non-Aspirational,OBC,8,Boys,10000,80.0
2023,207022,Karnataka,CHAMARAJANAGARA,Non-Aspirational,SC,8,Boys,10000,
2023,200671,Rajasthan,Sawai Madhopur,Non-Aspirational,SC,6,Boys,10000,80.0
2023,200772,Rajasthan,Chittorgarh,Non-Aspirational,OBC,8,Girls,10000,80.0
2023,212895,Karnataka,DHARWAD,Non-Aspirational,Gen,7,Girls,10000,
2023,218126,Telangana,Hyderabad,Non-Aspirational,OBC,10,Girls,10000,
2023,233220,Chhattisgarh,Surguja,Non-Aspirational,Gen,7,Boys,10000,
2023,217575,Karnataka,RAMANAGARA,Non-Aspirational,OBC,10,Girls,10000,
2023,237685,Uttar Pradesh,Saharanpur,Non-Aspirational,SC,10,Girls,10000,200.0
2023,233627,Telangana,Hyderabad,Non-Aspirational,Gen,7,Boys,10000,
2023,223852,Tamil Nadu,Tiruvannamalai,Non-Aspirational,OBC,7,Girls,10000,
2023,237902,Gujarat,Dang,Non-Aspirational,ST,7,Girls,10000,70.0
2023,200027,Tamil Nadu,Dharmapuri,Non-Aspirational,OBC,10,Boys,10000,
2023,229438,Uttarakhand,Chamoli,Non-Aspirational,Gen,9,Girls,10000,
2023,227692,Andhra Pradesh,EAST GODAVARI,Non-Aspirational,Gen,10,Boys,10000,
2023,235136,Karnataka,CHITRADURGA,Non-Aspirational,OBC,7,Boys,10000,
2023,233229,Goa,South Goa,Non-Aspirational,Gen,7,Boys,10000,
2023,237933,Gujarat,VALSAD,Non-Aspirational,ST,7,Girls,10000,70.0
2023,225076,Karnataka,DAVANGERE,Non-Aspirational,OBC,8,Girls,10000,
2023,221020,Karnataka,Bengaluru (Rural&Urban),Non-Aspirational,Gen,9,Girls,10000,
2023,219318,Gujarat,ARVALLI,Non-Aspirational,OBC,8,Boys,10000,70.0
